0.5101561609,0.2258354586,0.2206043566,0.2970872361,0.5489673445,0.8010059301,0.0684046351,0.870345322,0.0142772998,0.9704200167,0.4496679855,0.0862730252,0.8649255443,0.6158897626,0.0288444032,0.1220450592,0.9660143209,0.9845237173,0.4660487437,0.7139942736
0.1712290861,0.0809946755,0.0899730044,0.5331522769,0.8935182446,0.3159513399,0.3493072785,0.9503888852,0.3557021851,0.8698423716,0.0551899029,0.1941720779,0.3220153277,0.2080194098,0.6477031858,0.6787143415,0.4344763827,0.8469225752,0.5422011444,0.2819171542
0.7406885966,0.0899886055,0.01225458,0.0661041808,0.2507355105,0.1473189608,0.1129511017,0.0514166344,0.9856682847,0.4901784993,0.7169754487,0.3145196004,0.0339697607,0.2185815508,0.8458091457,0.1927933377,0.1413896712,0.0805176453,0.3374749692,0.4090303682
0.8914729368,0.976380638,0.6833303699,0.6289867932,0.6053243065,0.2231878095,0.9489156301,0.2190437138,0.8067301425,0.680924278,0.0265812106,0.6611108498,0.6035107794,0.4652772639,0.5019598281,0.5042328903,0.5904661206,0.4937838498,0.1507414509,0.5405035434
0.263644367,0.2479712517,0.1062236163,0.8102312424,0.4359476847,0.183385667,0.137614531,0.4281628156,0.6857645198,0.1349897734,0.3573570329,0.0286519514,0.9747552487,0.5993615967,0.5215838934,0.0850875647,0.7879127675,0.356676951,0.8896937799,0.6188284869
0.0672421621,0.7480971919,0.2648633095,0.0947115731,0.8886016341,0.6728685826,0.8665162576,0.6616035814,0.2313065505,0.6767693267,0.9721268076,0.6490544584,0.9362911809,0.1763749811,0.1383359816,0.7570556732,0.6154191563,0.7950481811,0.9486124867,0.513086258
0.6924397452,0.0231846026,0.4123593767,0.4125479829,0.047767668,0.7587342121,0.0494322895,0.8242896208,0.0251072148,0.3799259321,0.6366693197,0.0753975848,0.9215361601,0.1547093437,0.2552792449,0.9652821609,0.0464229765,0.4539157339,0.8616032114,0.8138654226
0.518318443,0.0687503395,0.8171886018,0.4678011544,0.0965586389,0.4030699115,0.4942462473,0.4474122432,0.0160991433,0.5568183829,0.7601954774,0.7572380592,0.1265261711,0.2890331574,0.7249626545,0.924355862,0.5268820642,0.2086339696,0.5365207587,0.2871139718
0.8844709951,0.2476685779,0.6879552695,0.0688960784,0.0620280163,0.2936114545,0.6220673332,0.0758301184,0.5859214333,0.6380519111,0.8405620821,0.8955915218,0.249854952,0.5779393696,0.1638142272,0.188896247,0.078010501,0.6255410804,0.0448012507,0.2089996036
0.4382597424,0.0622513543,0.5660629871,0.7447301148,0.4105558816,0.9316777991,0.6217839464,0.6674006068,0.6635604845,0.137411844,0.8633320912,0.4432172954,0.0478989394,0.4516573158,0.6338096079,0.3017417397,0.1487728262,0.8881341642,0.176542397,0.2357491142
0.0948493189,0.3975908784,0.8189740026,0.3890536597,0.4893432398,0.4098244981,0.2152194485,0.7718870575,0.3951888325,0.5633315175,0.8750042978,0.9009106568,0.9826725324,0.6778979205,0.8360270553,0.5826907707,0.6165166241,0.7252783929,0.2181119109,0.8580910608
0.5576772515,0.2203495611,0.29876575,0.5946714814,0.3129815861,0.809588358,0.304276486,0.7945048736,0.3037185216,0.6020921416,0.8459083031,0.0311103861,0.3801989166,0.5557781109,0.9417974994,0.7530985764,0.0183283614,0.221753406,0.8341445158,0.7528841811
0.2275861365,0.8189806462,0.1822326789,0.2160978803,0.6466528528,0.4700272543,0.068061453,0.6560139714,0.5889894537,0.5850845717,0.5209843306,0.33528899,0.8465399271,0.3327215641,0.655121684,0.0308041883,0.2683829008,0.9422968807,0.5348395272,0.8370293001
0.8374449081,0.7353341516,0.1027399163,0.5810748905,0.9792660706,0.875830629,0.5677468956,0.8490069439,0.7669602518,0.7585068105,0.7861523433,0.0236022358,0.9237798716,0.5772949114,0.4620291744,0.0863527201,0.4742791105,0.3972461175,0.5607628707,0.1825333118
0.7338591081,0.0255072279,0.25907171,0.5327961962,0.1355370887,0.0411081501,0.1813214152,0.9407630047,0.1183380221,0.2958619045,0.7926043782,0.2538930787,0.9862841931,0.5663720361,0.3494712491,0.8050111895,0.507503122,0.9821131627,0.5783182345,0.223497202
0.0862725997,0.3996359664,0.1977813439,0.5442775151,0.7611652688,0.6590309713,0.2272253234,0.8762055994,0.8051162259,0.9114434999,0.8563843146,0.5146110378,0.785710401,0.240473446,0.3166838781,0.7699352798,0.6542393154,0.2130539631,0.8867672226,0.5452861381
0.4157092694,0.5912899137,0.1596424082,0.8225129538,0.2224088662,0.3713859373,0.3285620189,0.4974175148,0.2235167225,0.3716545097,0.1263888322,0.924902617,0.3463351399,0.4858885579,0.5423021438,0.4701164545,0.4534677493,0.8475089814,0.5044180812,0.2798858829
0.8856579527,0.4078500357,0.6403128635,0.9643436202,0.1607506663,0.239146301,0.9563485158,0.3486828301,0.2301047829,0.6189439898,0.2722830368,0.779889074,0.892246503,0.7627824437,0.6852799571,0.4620361931,0.825377322,0.3799489551,0.5287923676,0.0179175538
0.394853446,0.7575722723,0.6584120934,0.5024987712,0.1599113065,0.4007468733,0.4424425333,0.1396384621,0.7577150515,0.7666420789,0.6304087504,0.0528022064,0.0552153133,0.8157439177,0.9729632967,0.4099445,0.0266281419,0.5965088451,0.5911674948,0.0417050849
0.4449691117,0.7908498317,0.8917204803,0.4763862564,0.1912707969,0.8897829095,0.5508679553,0.079271203,0.2183496482,0.8684231197,0.8092840852,0.8392471603,0.6557632843,0.472266268,0.881946388,0.3096071898,0.5844758008,0.8633783644,0.8840313458,0.6338086832
0.5855737742,0.8636121809,0.8375476716,0.3265094291,0.7810647952,0.4324264275,0.6465534421,0.2221607238,0.0932258154,0.0791544591,0.8019327333,0.0865160274,0.4490714247,0.1511104715,0.3887129719,0.793959804,0.755772675,0.802073233,0.3582887568,0.3138599841
0.9315016537,0.861258789,0.6057803501,0.6366259036,0.6857009471,0.6157562924,0.5434436206,0.4798057651,0.5999236542,0.7125683485,0.4100103374,0.5494788378,0.1873512677,0.2064174977,0.9727741994,0.7019133588,0.6845147791,0.384156769,0.7453322219,0.9349097443
0.6371033241,0.6603978186,0.9527628764,0.4871733278,0.8498136012,0.1195958537,0.9285458975,0.2634863006,0.5732051862,0.393356542,0.7209305743,0.5838860939,0.7806877173,0.8283510972,0.20015256,0.2741907124,0.2957266583,0.0429361709,0.6765600091,0.9486688048
0.3508543839,0.0995743468,0.5288160975,0.9250034413,0.1593019081,0.065509203,0.7316470063,0.7385826369,0.8927030266,0.7129816911,0.2844732431,0.8753300249,0.8398744119,0.0770140625,0.2789924421,0.5463673308,0.0891567853,0.5930026242,0.226949715,0.3569035263
0.7768382035,0.137143203,0.942460357,0.9740696319,0.3635477708,0.3894806119,0.9915626118,0.3689423827,0.1313205691,0.5761243434,0.9140274519,0.2795515871,0.5847055121,0.626091501,0.0305741355,0.9596263141,0.0243112968,0.9882361362,0.2862426821,0.8434656417
0.3936789255,0.799627374,0.988976042,0.3625808275,0.8433122639,0.7311752192,0.6405762423,0.2065555404,0.8345487525,0.6430011198,0.6682366681,0.1878155801,0.6707142354,0.8277609383,0.4766529368,0.3242011885,0.0429029957,0.9199910676,0.1619656493,0.3272291868
0.1862301117,0.3930188918,0.7164856026,0.0283164854,0.357245734,0.5112032376,0.8276746327,0.8255768681,0.6033085592,0.0144630687,0.0891188669,0.4076080153,0.7380270082,0.7286524341,0.4110033541,0.856197599,0.9418693979,0.1889468838,0.8508018299,0.9011686208
0.2884529955,0.9744216716,0.0344458833,0.7457675964,0.4242006127,0.3237414258,0.3139981411,0.4645108372,0.1198333687,0.2549939257,0.7263821516,0.1108155422,0.0407757044,0.2641191906,0.665331271,0.2863656253,0.3950486851,0.8403112006,0.7409465568,0.3937695589
0.6369648633,0.1339706725,0.2311861262,0.8815779011,0.7984247624,0.5949991628,0.2012317076,0.3269965125,0.0791820668,0.3614007329,0.2822588333,0.4137624139,0.6620288129,0.5120453445,0.7944786983,0.4842381107,0.4772339642,0.4010756943,0.2394763335,0.9245087917
0.0222591269,0.1017105641,0.355216956,0.7489346452,0.5863787111,0.137779124,0.1617647305,0.3593572511,0.6053121295,0.1953590184,0.8438683629,0.7197744951,0.2125370764,0.0872324412,0.9414970768,0.1755048975,0.4600217317,0.1305751825,0.1789045196,0.1411143076
0.5723233608,0.0875125622,0.2208377843,0.2456995565,0.2863494156,0.1216917936,0.1385954962,0.9052984048,0.7097619799,0.4808978585,0.8938957646,0.9078305888,0.3974182897,0.3824132674,0.0525847668,0.8991865994,0.8793983891,0.6493816885,0.5023220897,0.62595288
0.8145686314,0.4164038154,0.4170646103,0.7660684918,0.1316863757,0.518268686,0.7725408941,0.0820749127,0.1471453886,0.5343257752,0.2418825714,0.9259712501,0.0249410016,0.4505739726,0.3463106043,0.1904243506,0.5495643028,0.5484666068,0.0259993604,0.2417175068
0.2479689438,0.6798020029,0.4944062719,0.294652747,0.2531960441,0.9875564899,0.3331583282,0.7731800475,0.4675512971,0.965243501,0.5684905953,0.136667619,0.5502754364,0.8716922811,0.6596889865,0.9864546875,0.2921313964,0.5331770735,0.1456579208,0.4728307831
0.8260164963,0.4104685303,0.0413975173,0.4683190138,0.3714669609,0.1927538645,0.2730052494,0.2766389046,0.298569446,0.3109532983,0.5879713712,0.9936673892,0.9608569434,0.7391508188,0.6191099391,0.6047022795,0.5803933037,0.454832364,0.203184967,0.046817099
0.1222106785,0.8982121328,0.7840738111,0.8209037044,0.8866273089,0.93509754,0.7482311242,0.4110120535,0.2910602211,0.8234268548,0.2393008502,0.2981313797,0.3558203378,0.5058263623,0.5634156811,0.5166029512,0.6991560161,0.0099246927,0.5030724215,0.8812371111
0.1410845384,0.3409877837,0.525620414,0.1559671524,0.2458823484,0.5542847527,0.2102131155,0.6176049895,0.6867160452,0.5553761365,0.0837777645,0.9754723732,0.9147574928,0.4433912858,0.6778974125,0.0200629317,0.5764235041,0.9801146211,0.3680876422,0.0418864527
0.7993467958,0.274812392,0.5412527464,0.2750817822,0.6743686255,0.1301874849,0.3437923943,0.6123574828,0.6639547015,0.1626266439,0.4387249783,0.1324932247,0.969490436,0.6709044989,0.2163542664,0.992967908,0.2312066308,0.374362756,0.3773994261,0.1394028223
0.9282851732,0.5610333332,0.400089354,0.0568403142,0.8879861766,0.5338640578,0.6023900148,0.8480748808,0.9852487801,0.4562029524,0.6151918154,0.4244966164,0.3663459026,0.5195123566,0.367949149,0.8006283036,0.1673877554,0.828911327,0.8320016905,0.5412337774
0.8041039458,0.971144606,0.0211854803,0.9316465517,0.8882083416,0.9903803397,0.282208285,0.5480971718,0.4445311514,0.0055363652,0.5715774563,0.6355830383,0.3852316553,0.1362920768,0.5252144372,0.8287933779,0.9739111321,0.4879127453,0.8157734046,0.3759959215
0.3422539462,0.7195068393,0.1706231383,0.4433192387,0.101694245,0.7013664473,0.4018553344,0.7377552703,0.2833339107,0.216271812,0.9760276677,0.1535476217,0.8341840813,0.4023483245,0.377980243,0.0583710452,0.0613558648,0.3580967222,0.6427819395,0.6804230263
0.3058284574,0.8792696024,0.1047261493,0.8003527322,0.8628169394,0.4688889053,0.0877171552,0.2789498966,0.5458577861,0.384281088,0.3478025349,0.7947922465,0.0304207215,0.6229818538,0.3028387657,0.4239431277,0.6095532041,0.7420772652,0.7217504755,0.5788286281
0.5395581925,0.5197923741,0.9004802511,0.9983125378,0.3844831618,0.6738564524,0.771572317,0.1452847093,0.0931450715,0.6853189076,0.9631184649,0.3679605049,0.0365294912,0.5248400196,0.6215639738,0.3301250416,0.9934982149,0.9347955969,0.3324980775,0.2969846725
0.6137329141,0.5874765629,0.8380789643,0.5294064773,0.8697303652,0.040634344,0.6781071993,0.8820006856,0.2093637594,0.5623626948,0.2058273221,0.4468615803,0.247792856,0.7587665621,0.6945770483,0.8892956786,0.9590695242,0.6497926163,0.0227567327,0.4218943008
0.6948679195,0.7636627663,0.092570427,0.3514876554,0.715852193,0.1980172254,0.3347120385,0.0921441175,0.4907669399,0.77899749,0.9952635599,0.2569233932,0.0002703966,0.4675178253,0.1396445933,0.7666692891,0.7551618601,0.1158340449,0.7680394374,0.4556780052
0.5324615032,0.7087938496,0.1455890522,0.0743777835,0.3212660853,0.749613675,0.1652162225,0.7479119584,0.8443231385,0.4766884942,0.5907536083,0.2224228908,0.6629180155,0.489861798,0.053721458,0.5035019746,0.8302830509,0.2198957342,0.5391669659,0.519899226
0.1238642812,0.3143903367,0.0600612092,0.9938796878,0.0151413224,0.2374149915,0.9312705239,0.0192943673,0.5852068218,0.8615349921,0.895631489,0.7933704954,0.5792604571,0.4761437898,0.7978043623,0.7737598692,0.762584333,0.6824441819,0.73278301,0.523138244
0.7926862717,0.7695096307,0.5391448209,0.3300653817,0.7018123249,0.3563887277,0.7547879092,0.6270793618,0.932115558,0.5558767415,0.3641288493,0.9182139813,0.172208129,0.2809337054,0.2155253527,0.7730009432,0.1938889566,0.3421584543,0.7340942685,0.1723631709
0.5334684966,0.4101230971,0.8069972737,0.0975443895,0.2525354998,0.0702642041,0.1258358094,0.7599628738,0.6141703725,0.5667454151,0.4767442873,0.8421848754,0.4817502889,0.9323721106,0.4087058355,0.8018103308,0.2781633745,0.3684975252,0.1249340872,0.2904124429
0.1064270925,0.4949078622,0.3619277754,0.2458841896,0.532863178,0.6539618475,0.9901927626,0.0766988806,0.0667187004,0.3512560154,0.3061985228,0.9393035218,0.4001419245,0.7087253546,0.9799171805,0.7226424687,0.3331571927,0.3550851616,0.3584255661,0.8213954405
0.8115010918,0.7787890989,0.1611609354,0.511294321,0.8099915436,0.180626274,0.9716389776,0.7203403909,0.6460499202,0.0247555433,0.6562871333,0.2403195269,0.1555100923,0.9013248224,0.4089218914,0.1812380834,0.1386212881,0.2855795397,0.2683932015,0.5859849826
0.4909162553,0.1997071539,0.6591589833,0.2963737565,0.6308734406,0.4316158933,0.4645909556,0.7376866019,0.7134484869,0.6479423986,0.1936400964,0.1904018295,0.7633440588,0.9459982233,0.1049295332,0.19720819,0.7413570719,0.2040510405,0.6304871671,0.0023918496
0.2139615388,0.5769361623,0.0353802065,0.5120821589,0.9509668069,0.2547806959,0.2704985855,0.3207978802,0.8454392056,0.4954724399,0.3382365924,0.7280937062,0.4154730152,0.0108360006,0.6473112757,0.2017687566,0.2596387139,0.7844866586,0.5230481624,0.3047543147
0.6049105855,0.2955247343,0.2711556217,0.9748717329,0.979301113,0.430167579,0.8714997601,0.5031067587,0.87458225,0.2570762763,0.7955112848,0.6302253682,0.8310419642,0.127232915,0.8454656968,0.9086630979,0.2750874944,0.0773500523,0.5358032203,0.5485684816
0.0696611767,0.5398299294,0.3339289893,0.8904489938,0.6222949482,0.9596255993,0.981079406,0.8621382962,0.3917096253,0.6034677121,0.9877116539,0.1483000423,0.8351488632,0.9806037773,0.3104212069,0.6761270129,0.1991858375,0.1626351712,0.4762653651,0.8541124076
0.1890819387,0.7717131879,0.5614489455,0.5115048318,0.1653724177,0.8494572863,0.6438435841,0.3834341057,0.5490237653,0.3034283521,0.9268828969,0.6687244209,0.0323583549,0.2234298405,0.4182907383,0.0261039665,0.1746785225,0.8180489778,0.8556147897,0.9884095811
0.9417671957,0.0712518778,0.3027294231,0.321319291,0.940105347,0.2044801118,0.9008618823,0.5974479374,0.4432235205,0.8119797221,0.4894832027,0.724792612,0.2884719263,0.7390780289,0.3543870778,0.183484735,0.0733309297,0.5184266815,0.1850007749,0.2889553424
0.2616760884,0.5871698477,0.0759435927,0.2970088244,0.9979826734,0.3005080558,0.1747292627,0.342189565,0.4776950752,0.6419707287,0.9644864919,0.9025836733,0.8299528144,0.0013088717,0.832693943,0.0009205338,0.6812374123,0.0193996098,0.6525848594,0.5844162431
0.0562411311,0.0742047213,0.6809590605,0.6109308467,0.4700923339,0.4255973913,0.9718960628,0.5032108354,0.1823931158,0.6144188076,0.911366353,0.5769465844,0.2803616721,0.5824631594,0.9822738338,0.8102203047,0.8682657758,0.3882418101,0.4559716028,0.272806389
0.5015721008,0.1039294648,0.3668465007,0.5883850082,0.4280829793,0.5939186175,0.3707476619,0.7725469547,0.904163291,0.5290927144,0.0277611349,0.4832799538,0.3450908135,0.530025611,0.7702437177,0.5745586752,0.3416786959,0.667048754,0.8471839611,0.6298631204
0.7853022924,0.9746586032,0.8341303587,0.9767829755,0.9026937023,0.8606620728,0.9503725337,0.5575529659,0.5266301086,0.7718037217,0.2698379995,0.0512282072,0.3158094748,0.4649017318,0.3429817494,0.7462930002,0.1767582023,0.2768562509,0.4762683131,0.183990771
0.3766650377,0.7486721474,0.7728798861,0.7907782226,0.421540094,0.2956176135,0.9548045889,0.8502950248,0.9579251191,0.3783867179,0.7896901016,0.5370958131,0.7533332061,0.926868283,0.8304539808,0.9730038867,0.4624812697,0.2541071972,0.2211449101,0.4134349207
0.4233048701,0.5769459326,0.8306357382,0.6492980462,0.6716503936,0.2585047591,0.7069935495,0.8091256585,0.3681876193,0.5191822416,0.4152840571,0.1517364723,0.2370829653,0.6004370205,0.8743036725,0.6996410976,0.0238389195,0.7245313219,0.5149554122,0.4641496814
0.154337574,0.0529243655,0.5260255573,0.5985033283,0.6422047189,0.2342777043,0.5493195208,0.728279689,0.838635622,0.4229865142,0.8016821218,0.7023344072,0.8001757999,0.7977940775,0.8132229079,0.9340075419,0.7136231259,0.2956174319,0.1858964624,0.5354453915
0.5765623633,0.0346185508,0.0843551646,0.6526602099,0.272903219,0.1454677538,0.7955504046,0.883322803,0.0675086745,0.1782972715,0.0197720457,0.1365269689,0.20033922,0.5141270493,0.3719630495,0.7182849919,0.5034519194,0.4761184844,0.9435863042,0.8391137131
0.647692456,0.5340130962,0.2442767072,0.5438093853,0.6526795474,0.8047756205,0.1488535607,0.2293773979,0.6058860653,0.4898973258,0.0343396179,0.4796476678,0.2718903855,0.9738982745,0.9359305636,0.8922778003,0.0677619442,0.7528215321,0.9799866017,0.4446877523
0.1902809334,0.0929546065,0.0701111509,0.9653416067,0.0082538206,0.0571942721,0.2249895912,0.4072674748,0.8554214293,0.9610659123,0.0717928694,0.1934717269,0.2478501371,0.5837313205,0.4243493085,0.159695352,0.2885300401,0.6101962319,0.6279589062,0.3203991175
0.5462638096,0.0443124728,0.2608726391,0.6985466358,0.0438718917,0.4766137146,0.6280173226,0.4655333146,0.2696086744,0.0636487211,0.418694856,0.2508155199,0.8374671106,0.4080746545,0.1065904722,0.5516109671,0.1177998645,0.5807844818,0.843816021,0.0385138935
0.899785361,0.6545500186,0.2472903673,0.0019058898,0.2577710515,0.8979374554,0.9374993504,0.467011583,0.7544635704,0.3314939625,0.6073160107,0.8531078929,0.2050148455,0.4875086071,0.1342717518,0.6905975712,0.7331329496,0.1354535505,0.461101988,0.5710521255
0.1747892607,0.7990841402,0.2879440115,0.1537813306,0.4912381317,0.8774314806,0.5755287215,0.1283326027,0.9221873801,0.462097113,0.1849731402,0.2805313961,0.2669897018,0.1192315359,0.6893404001,0.7423472052,0.8769506115,0.1730579658,0.9617709642,0.5373046219
0.2413842762,0.5739212161,0.7291473137,0.6202352293,0.392428725,0.9314130644,0.9253232449,0.7754964602,0.9088887713,0.0214170243,0.2548765234,0.720247711,0.8522043797,0.7020543205,0.5724903189,0.6507551883,0.6205855031,0.1221557552,0.1865144594,0.8316417064
0.2537724803,0.6074567401,0.1011569679,0.7418995073,0.5786582927,0.5858695966,0.4666221729,0.3788798115,0.2999004841,0.7078745532,0.1402242197,0.9496811924,0.6744004416,0.5959294175,0.7423592106,0.8803901624,0.7714297984,0.605037473,0.3985644225,0.9698460492
0.5621336492,0.8445371717,0.0954522066,0.13939656,0.9140362385,0.7831601673,0.3652018063,0.009845916,0.3180451415,0.3956458041,0.3708882558,0.253216009,0.0427663406,0.412113013,0.1276437597,0.2213564744,0.1717019508,0.3569502062,0.4919086622,0.3864474162
0.7195853003,0.6095964815,0.6652151342,0.7456747666,0.7543819287,0.8599914732,0.8256989462,0.7880484621,0.8678505073,0.0577439063,0.3068782956,0.6180789672,0.7828895663,0.7669972717,0.1073703667,0.1112381643,0.1303866691,0.2134215296,0.1477436768,0.7211034401
0.184732713,0.0634430654,0.948303238,0.6545672823,0.4526215537,0.9691111081,0.8769196062,0.1711153201,0.9193481468,0.3817288912,0.4649299709,0.9458424248,0.3938766432,0.1237796197,0.0702089583,0.9890915732,0.1247155566,0.6937087441,0.2397765878,0.685835796
0.1952021407,0.2997169122,0.1932152344,0.2596617517,0.3507060097,0.037879851,0.5156511497,0.1006543515,0.4762445815,0.398279111,0.9526369507,0.149623384,0.4754105894,0.1760518406,0.6897213464,0.9054382555,0.77260547,0.5121943878,0.6586902015,0.2247579256
0.1707011141,0.9621099582,0.1777070281,0.0515306335,0.1519482012,0.9849871646,0.4645727956,0.3839107067,0.2551941967,0.1775074004,0.4151747395,0.7684243719,0.7752962518,0.5664425203,0.3313256125,0.4678038523,0.888176098,0.2553470199,0.8452198544,0.1195032602
0.5795399237,0.7381666739,0.6592778734,0.8333655555,0.9759121758,0.1497517691,0.0554858418,0.2237469816,0.0517144705,0.4859331286,0.8743747722,0.9541848538,0.0285199336,0.5296732793,0.7199478912,0.679681821,0.8512141329,0.9271384767,0.476323101,0.9987650291
0.163433221,0.2100215893,0.7636834054,0.4604516656,0.7516708518,0.9606755855,0.3306439527,0.9773807101,0.8741447177,0.7778506648,0.0723425901,0.1016930087,0.0069359876,0.1202000177,0.9749642219,0.6094537634,0.527270102,0.8232501223,0.9538775143,0.2333199608
0.5636132563,0.1172406592,0.9727560586,0.011693761,0.0432045351,0.0183716579,0.422014377,0.9759216798,0.6594184645,0.204396026,0.6082597227,0.6769820228,0.7754064345,0.8107111798,0.6484311154,0.2949162063,0.8453171587,0.4743883996,0.8503394553,0.6733042484
0.2326107679,0.4573021557,0.674374095,0.5134112425,0.8990509043,0.0721726826,0.0115114297,0.0403881573,0.5089259687,0.8176905666,0.0522427093,0.3666743686,0.061219634,0.8693710645,0.2675157532,0.4352809781,0.3095488781,0.2934773884,0.9893082428,0.4983216921
0.7058625311,0.1000891074,0.8179133473,0.1575817748,0.9453630112,0.3207932178,0.0800337974,0.2596543831,0.4979695466,0.3534793963,0.0352060173,0.1822060032,0.620165816,0.5648130663,0.0257612788,0.9179246852,0.6254559002,0.7735251806,0.3636250084,0.1686267741
0.5318485626,0.5427354889,0.0973102312,0.8212690803,0.4797802048,0.0147896256,0.9803543118,0.8761454041,0.4791225059,0.9776612947,0.6801963283,0.4802212837,0.7172959795,0.6099796467,0.2813054561,0.0730108305,0.0688442057,0.0996421881,0.4924212374,0.0062266806
0.4800147914,0.5272172153,0.9692937386,0.9114649885,0.613532697,0.7540946965,0.9082728721,0.7258411305,0.7966747492,0.6126235621,0.2355570334,0.2620194999,0.8683547487,0.1922335593,0.7467008749,0.5659642587,0.3254414353,0.6973646125,0.0292137865,0.9865943961
0.1696039478,0.9616254625,0.0553735778,0.0547335835,0.021843854,0.0914636613,0.4511147641,0.8752418131,0.802619592,0.8898833726,0.8790682409,0.1835460851,0.1338824655,0.4623987673,0.8691303278,0.0604488243,0.2068542059,0.9834411177,0.3150104795,0.5335116956
0.9074487804,0.1598086752,0.4575376257,0.8287763098,0.3303465332,0.2027606176,0.3500234401,0.8517837267,0.3858693778,0.4335457705,0.5669810743,0.3505718084,0.3381335948,0.2799458384,0.597970326,0.1720521362,0.23512463,0.288495948,0.9693227566,0.0792342943
0.4521640907,0.0598191567,0.9517104641,0.112833466,0.4536400572,0.139955439,0.6411978642,0.9514036931,0.3778710208,0.0353899207,0.3930670355,0.644701927,0.6857001439,0.3990249581,0.8582453923,0.6705797301,0.7263561481,0.0580464854,0.9031337644,0.0149659102
0.101531538,0.8510765055,0.4319583872,0.4353730405,0.4789607216,0.9439952415,0.4684475346,0.3296819336,0.4285462363,0.3552969051,0.1359698991,0.1450119571,0.3448154984,0.264352107,0.1907964027,0.8713296185,0.0233029303,0.9640424851,0.5078829129,0.223401621
0.6983599086,0.9770867175,0.6332999617,0.0841452762,0.1329067991,0.7233327541,0.7901807225,0.0519538579,0.7711496215,0.5631622337,0.2057405621,0.240202576,0.952548346,0.6517614838,0.7584229213,0.2747355859,0.4200717884,0.4185973109,0.4351973004,0.7517159251
0.8846343021,0.7249334073,0.5282249572,0.4936387619,0.186974656,0.4516073609,0.1076516005,0.8639560818,0.4382860976,0.9135012534,0.0122435984,0.6595139982,0.4011072524,0.586771745,0.3624883228,0.9652052511,0.3007088394,0.708903591,0.4046904242,0.0230255554
0.0409922034,0.3147739588,0.8823622037,0.250770611,0.4658981151,0.7164869491,0.2375110003,0.0922246056,0.6443902888,0.6402476165,0.5549064342,0.1866386428,0.0525895357,0.6886619867,0.6394704997,0.5383080054,0.4961350562,0.4809206306,0.2095261148,0.3633234525
